CustomerID,Recency,Frequency,Monetary,Churn Label,Churn Value,CLTV,Contract,tenure_group,risk_segment,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,PCA1,PCA2
1866-RZZQS,31,6,98.4,Yes,1,2169,Month-to-month,Loyal,Low Risk,4,4,5,13,1,Champions,1.3686225817495667,0.3154069440994204
8631-NBHFZ,6,8,79.4,Yes,1,5910,Two year,Champion,Low Risk,5,5,4,14,1,Champions,1.9896623303028609,-0.739950404754459
4958-XCBDQ,37,6,101.4,Yes,1,3689,Month-to-month,Mid,Low Risk,3,4,5,12,1,Champions,1.3254935683850804,0.5754342893483645
8337-UPOAQ,62,5,89.8,Yes,1,5124,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,0.366937101649806,1.2323068908434884
1725-IQNIY,18,8,109.75,Yes,1,6274,Two year,Loyal,Low Risk,4,5,5,14,1,Champions,2.400361967896801,0.1473839351370038
6598-RFFVI,70,1,19.3,Yes,1,2279,One year,New,Low Risk,1,1,1,3,2,New Passives,-2.3590214632300133,0.20303677049702556
6712-OAWRH,46,4,91.25,Yes,1,5154,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.3878154625711857,0.6183724649165955
8614-VGMMV,57,3,49.1,Yes,1,5209,Month-to-month,Mid,Low Risk,2,2,2,6,2,New Passives,-0.950737152780613,0.31330162729688643
2930-UOTMB,41,6,65.25,Yes,1,4403,Month-to-month,Mid,Low Risk,3,4,3,10,3,High Risk,0.5181398704712156,0.17335592987579704
5914-DVBWJ,54,5,85.45,Yes,1,5145,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.41729932415715587,0.88032459023965
2533-QVMSK,11,6,94.1,Yes,1,6295,Two year,Champion,Low Risk,5,4,4,13,1,Champions,1.628716911854621,-0.46537576039733214
8644-XLFBW,71,2,71.65,Yes,1,5674,Month-to-month,New,Low Risk,1,1,3,5,3,High Risk,-1.0210093308636043,1.0915123818775805
8625-AZYZY,48,7,104.65,Yes,1,4734,Month-to-month,Mid,Low Risk,3,5,5,13,1,Champions,1.4875004126373903,1.081279403637636
9306-CPCBC,69,3,74.25,Yes,1,3207,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6461639979168226,1.1222025307675447
1833-VGRUM,71,3,74.2,Yes,1,4684,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6819697216408803,1.1930407917014534
8374-XGEJJ,29,6,101.0,Yes,1,3123,Month-to-month,Loyal,Low Risk,4,4,5,13,1,Champions,1.4564710998893708,0.2830312337180216
2656-TABEH,68,6,100.2,Yes,1,2650,Month-to-month,New,Low Risk,1,4,5,10,3,High Risk,0.761831051592895,1.667016908731864
6946-LMSQS,47,5,89.05,Yes,1,2673,One year,Mid,Low Risk,3,3,4,10,3,High Risk,0.6125199732203506,0.6840511615365957
2325-ZUSFD,15,5,70.1,Yes,1,4669,One year,Loyal,Low Risk,4,3,3,10,1,Champions,0.7823350078205705,-0.7472572382734215
3932-CMDTD,68,7,105.65,Yes,1,4663,One year,New,Low Risk,1,5,5,11,3,High Risk,1.160056583876664,1.8122870427134934
4039-HEUNW,36,6,96.5,Yes,1,4652,Month-to-month,Mid,Low Risk,3,4,5,12,1,Champions,1.2428824057382655,0.46572964457901356
0812-WUPTB,71,2,70.85,Yes,1,3022,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0373364820528583,1.0794456993513026
3594-UVONA,37,8,85.95,Yes,1,3833,One year,Mid,Low Risk,3,5,4,12,1,Champions,1.5841690906565717,0.4685282016023546
0004-TLHLJ,68,3,73.9,Yes,1,4479,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6359144881747564,1.081127142866398
5089-IFSDP,14,8,109.45,Yes,1,6424,Two year,Loyal,Low Risk,4,5,5,14,1,Champions,2.4638098397502897,-0.0003259279939523474
4817-VYYWS,42,6,100.2,Yes,1,3598,Month-to-month,Mid,Low Risk,3,4,5,12,1,Champions,1.2140396496643764,0.7363153370384505
1396-QWFBJ,51,3,74.05,Yes,1,5630,Month-to-month,Mid,Low Risk,3,2,3,8,3,High Risk,-0.33717829474157207,0.47485400280976614
5299-SJCZT,69,6,101.55,Yes,1,4480,Month-to-month,New,Low Risk,1,4,5,10,3,High Risk,0.771990480837396,1.7231756497908577
2403-BCASL,31,8,111.95,Yes,1,3711,One year,Loyal,Low Risk,4,5,5,14,1,Champions,2.2191573346315083,0.6459180979309738
2898-LSJGD,51,5,55.95,Yes,1,5531,One year,Mid,Low Risk,3,3,2,8,3,High Risk,-0.13258646078448413,0.32797702919546173
7359-PTSXY,71,2,45.75,Yes,1,3531,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.5496008506156964,0.7008535350893427
4503-BDXBD,61,3,74.95,Yes,1,4251,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.4927366335273082,0.8463911636108338
6086-ESGRL,71,3,80.15,Yes,1,3947,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.5605365346708051,1.2827867429906432
3886-CERTZ,0,8,109.25,Yes,1,4261,One year,Champion,Low Risk,5,5,5,15,1,Champions,2.703224989376081,-0.504489598768129
5759-RCVCB,69,2,35.2,Yes,1,5450,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.7301298801492515,0.4701317306822557
6372-RFVNS,71,3,78.8,Yes,1,5075,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.588088602302671,1.2624242162275494
8938-UMKPI,25,7,106.4,Yes,1,4804,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,1.9232467387732706,0.28436234285815665
0991-BRRFB,54,3,49.4,Yes,1,4028,Month-to-month,Mid,Low Risk,2,2,2,6,2,New Passives,-0.8924365559225489,0.21043799035653885
3871-IKPYH,71,2,69.1,Yes,1,2767,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.073052125279351,1.0530498313250702
6319-IEJWJ,52,4,90.2,Yes,1,2058,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.2620302463111021,0.8173122298762592
9025-AOMKI,66,5,93.55,Yes,1,5617,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,0.3739000692999745,1.432054322369017
5275-SQEIZ,71,3,80.85,Yes,1,3096,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.5462502773802083,1.2933450902011359
7716-YTYHG,24,4,82.05,Yes,1,3365,One year,Loyal,Low Risk,4,3,4,11,1,Champions,0.5826912684167896,-0.3079110986454082
4390-KYULV,69,1,20.55,Yes,1,4115,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3161176511094395,0.1860947476484338
1304-NECVQ,70,4,78.55,Yes,1,5203,Month-to-month,New,Low Risk,1,3,3,7,3,High Risk,-0.28880138385497056,1.2859230229135505
8945-GRKHX,71,3,78.65,Yes,1,2728,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.5911499431506559,1.2601617132538725
6959-UWKHF,71,2,42.9,Yes,1,4895,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.607766326727413,0.6578659785894787
3815-SLMEF,69,3,34.25,Yes,1,2802,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.4625215573795127,0.5188684044536643
5154-VEKBL,63,6,58.5,Yes,1,3032,Month-to-month,New,Low Risk,2,4,2,8,3,High Risk,-0.0022585122101361982,0.8590600105701409
5655-JSMZM,23,5,96.2,Yes,1,5904,Month-to-month,Loyal,Low Risk,4,3,5,12,1,Champions,1.1758672082710586,-0.06721200648641036
4505-EXZHB,66,3,74.4,Yes,1,3964,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.5909247419067435,1.0170763908535203
4587-VVTOX,66,7,105.3,Yes,1,4163,Month-to-month,New,Low Risk,2,5,5,12,3,High Risk,1.1876987320060948,1.7354154405164457
4652-NNHNY,56,3,73.85,Yes,1,3226,Month-to-month,Mid,Low Risk,2,2,3,7,3,High Risk,-0.4282232744757089,0.6508184036576993
8972-HJWNV,65,4,84.55,Yes,1,5245,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.07938455799874373,1.19744207038113
8515-OCTJS,47,2,24.75,Yes,1,4931,Two year,Mid,Low Risk,3,2,1,6,2,New Passives,-1.5607652480368566,-0.4750060243270567
2860-RANUS,52,4,85.8,Yes,1,3336,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.1722309147702061,0.7509454759817322
5261-QSHQM,68,1,24.45,Yes,1,4909,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.2191301506744625,0.20912361066813687
8868-WOZGU,44,7,105.7,Yes,1,2464,Month-to-month,Mid,Low Risk,3,5,5,13,1,Champions,1.5785003521227445,0.9539320672697734
1334-FJSVR,71,1,24.25,Yes,1,2846,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.27538985363387,0.3134955829242688
7625-XCQRH,61,3,76.5,Yes,1,2291,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.461102778098129,0.8697703610054965
1731-TVIUK,68,6,93.5,Yes,1,4554,Month-to-month,New,Low Risk,1,4,4,9,3,High Risk,0.6250911603828943,1.565958442574289
0406-BPDVR,18,6,101.5,Yes,1,6405,One year,Loyal,Low Risk,4,4,5,13,1,Champions,1.6579945916436658,-0.10318544695796052
0618-XWMSS,44,3,74.9,Yes,1,5392,Month-to-month,Mid,Low Risk,3,2,3,8,3,High Risk,-0.19808222789143703,0.2371013529226327
5276-KQWHG,70,2,69.6,Yes,1,4596,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.045455017398703,1.0247952936080933
2565-JSLRY,71,2,24.05,Yes,1,3162,Month-to-month,New,Low Risk,1,2,1,4,2,New Passives,-1.9924748266242058,0.3735447715640625
6689-KXGBO,71,3,50.55,Yes,1,3420,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1646411286731961,0.8363194895183714
6615-NGGZJ,58,6,100.55,Yes,1,5224,Month-to-month,Mid,Low Risk,2,4,5,11,3,High Risk,0.9429005641118402,1.314333939378105
4255-DDUOU,71,1,20.5,Yes,1,2398,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3519233748334973,0.2569330085823425
2984-MIIZL,68,3,74.8,Yes,1,5882,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.617546443086846,1.0947021607084602
5590-YRFJT,52,1,24.45,Yes,1,3298,Month-to-month,Mid,Low Risk,3,1,1,5,2,New Passives,-1.9408479364766278,-0.36361581806627147
3677-TNKIO,58,2,71.0,Yes,1,3228,Month-to-month,Mid,Low Risk,2,2,3,7,3,High Risk,-0.8081708421691324,0.6163574164782732
9667-EQRXU,42,3,40.3,Yes,1,3016,Month-to-month,Mid,Low Risk,3,2,2,7,2,New Passives,-0.8694462400519349,-0.35637509493067504
3329-WDIOK,69,4,50.6,Yes,1,4800,Month-to-month,New,Low Risk,1,3,2,6,3,High Risk,-0.8418385901421606,0.8285470878558261
2873-ZLIWT,32,5,84.85,Yes,1,5764,Month-to-month,Loyal,Low Risk,4,3,4,11,1,Champions,0.7876920052872382,0.08375786383513062
3415-TAILE,70,4,65.7,Yes,1,4265,Month-to-month,New,Low Risk,1,3,3,7,3,High Risk,-0.5510562498323597,1.0921019348352166
1915-IOFGU,71,2,70.5,Yes,1,4123,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0444796106981569,1.0741665257460562
3045-XETSH,62,6,94.85,Yes,1,3074,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.7569990583389481,1.371543683561979
7239-HZZCX,71,1,19.75,Yes,1,4851,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3672300790734226,0.24562049371395722
7683-CBDKJ,58,5,65.45,Yes,1,2881,Month-to-month,Mid,Low Risk,2,3,3,8,3,High Risk,-0.06045000912364786,0.7218423842663119
0946-CLJTI,14,6,98.7,Yes,1,4662,Month-to-month,Loyal,Low Risk,4,4,5,13,1,Champions,1.6704201160307364,-0.2886036929835342
0628-CNQRM,50,6,67.5,Yes,1,3378,One year,Mid,Low Risk,3,4,3,10,3,High Risk,0.40752623770470986,0.5294594031440574
7665-TOALD,71,2,69.6,Yes,1,2412,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0628476557860675,1.0605915079039938
0112-QWPNC,23,8,84.35,Yes,1,6452,One year,Loyal,Low Risk,4,5,4,13,1,Champions,1.7950117257011693,-0.056752163592807894
0324-BRPCJ,4,6,100.2,Yes,1,4481,Month-to-month,Champion,Low Risk,5,4,5,14,1,Champions,1.8749599083842339,-0.6239408062057685
2777-PHDEI,71,3,78.05,Yes,1,3458,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6033953065425965,1.2511117013591642
1196-AMORA,65,3,73.6,Yes,1,2679,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.5898592547086328,0.969213494031342
4282-YMKNA,63,3,74.75,Yes,1,5003,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.531603698099351,0.9149669215710653
5356-RHIPP,71,1,20.2,Yes,1,5355,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.358046056529467,0.25240800263498847
9189-JWSHV,48,5,93.55,Yes,1,4937,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.6869675602725386,0.7877224650428079
0746-JTRFU,70,1,25.05,Yes,1,4810,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.2416700640572516,0.2897660511546458
0576-WNXXC,45,6,95.55,Yes,1,2999,Month-to-month,Mid,Low Risk,3,4,5,12,3,High Risk,1.0669601682147445,0.7735663877421635
4628-CTTLA,15,3,39.3,Yes,1,4917,Month-to-month,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-0.4202539425796559,-1.3379562340778357
2876-VBBBL,71,1,20.25,Yes,1,2783,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.357025609580139,0.25316217029288074
6834-NXDCA,59,1,23.9,Yes,1,2967,Month-to-month,Mid,Low Risk,2,1,1,4,2,New Passives,-2.0738213216307924,-0.12133816223178373
5597-GLBUC,71,4,85.45,Yes,1,4931,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.16537234323502112,1.4257943739985957
2748-MYRVK,9,6,99.9,Yes,1,4776,One year,Champion,Low Risk,5,4,5,14,1,Champions,1.7818740347514403,-0.4494847406736201
4822-YCXMX,47,4,84.8,Yes,1,4203,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.2387851677204622,0.5568810513443827
9821-POOTN,37,3,75.2,Yes,1,4639,Month-to-month,Mid,Low Risk,3,2,3,8,3,High Risk,-0.07021107748391421,-0.008947141201316783
6559-ILWKJ,1,4,49.35,Yes,1,4879,Two year,Champion,Low Risk,5,3,2,10,0,Loyal Basics,0.315349646465428,-1.6244496757127171
4229-CZMLL,66,3,74.9,Yes,1,4160,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.5807202724134598,1.0246180674324439
3663-MITLP,57,6,101.25,Yes,1,3968,Month-to-month,Mid,Low Risk,2,4,5,11,3,High Risk,0.974579459789802,1.2890960722926976
9025-ZRPVR,63,1,18.95,Yes,1,5403,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.244416123163759,-0.052815903179524226
3285-UCQVC,35,2,28.6,Yes,1,4429,Month-to-month,Loyal,Low Risk,3,2,2,7,0,Loyal Basics,-1.2734791722901966,-0.8464896862201517
5482-PLVPE,70,1,24.35,Yes,1,3278,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.2559563213478486,0.27920770394415295
4902-OHLSK,43,6,98.65,Yes,1,4235,Month-to-month,Mid,Low Risk,3,4,5,12,3,High Risk,1.1650131558478325,0.7487323539396883
0495-ZBNGW,67,4,79.9,Yes,1,4324,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.20907140106101071,1.1988969067889426
2357-COQEK,44,7,103.3,Yes,1,4136,Month-to-month,Mid,Low Risk,3,5,5,13,1,Champions,1.529518898554983,0.9177320196909404
3737-GCSPV,61,6,96.2,Yes,1,3101,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.8019437643581786,1.3561099960291723
4088-YLDSU,17,7,104.15,Yes,1,4369,One year,Loyal,Low Risk,4,5,5,14,1,Champions,2.0164677331524112,-0.03594491611420312
2034-CGRHZ,48,7,102.95,Yes,1,5245,Month-to-month,Mid,Low Risk,3,5,5,13,1,Champions,1.4528052163602259,1.055637703269296
5797-APWZC,71,4,90.6,Yes,1,2540,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.060266307454199926,1.5034736427615076
3683-QKIUE,66,3,50.8,Yes,1,4713,Month-to-month,New,Low Risk,2,2,2,6,2,New Passives,-1.0725757019897308,0.6611092563283308
4228-ZGYUW,68,5,90.05,Yes,1,3212,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,0.2676835060722597,1.4508550149083534
3519-ZKXGG,69,3,75.85,Yes,1,4062,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6135096955383151,1.1463358958200998
6416-TVAIH,71,2,68.5,Yes,1,5753,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0852974886712914,1.0439998194303621
5108-ADXWO,61,3,73.5,Yes,1,4509,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.5223295950578308,0.8245203015319555
3066-RRJIO,71,2,69.95,Yes,1,5341,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0557045271407688,1.0658706815092405
6715-OFDBP,67,5,70.05,Yes,1,4944,Month-to-month,New,Low Risk,1,3,3,7,3,High Risk,-0.12310263527172073,1.1133917374555127
1567-DSCIC,64,6,94.0,Yes,1,2632,Month-to-month,New,Low Risk,2,4,4,10,3,High Risk,0.7048661834256367,1.4303152619696102
2150-UWTFY,50,5,61.15,Yes,1,4626,Month-to-month,Mid,Low Risk,3,3,3,9,3,High Risk,-0.009067339666969812,0.3706142513203657
2683-BPJSO,43,5,84.45,Yes,1,2651,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.5882094074316,0.47148287982689746
2157-MXBJS,59,6,75.3,Yes,1,4800,One year,Mid,Low Risk,2,4,3,9,3,High Risk,0.4101822163136523,0.9692754864383686
9360-AHGNL,29,8,109.55,Yes,1,5863,One year,Loyal,Low Risk,4,5,5,14,1,Champions,2.204961157838476,0.5381256217603398
1087-UDSIH,69,1,19.6,Yes,1,5000,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.335506143146678,0.1717655621484792
5485-WUYWF,70,5,66.4,Yes,1,4522,Month-to-month,New,Low Risk,1,3,3,7,3,High Risk,-0.24977317773478502,1.1657261413170725
2632-UCGVD,6,6,100.05,Yes,1,4512,Month-to-month,Champion,Low Risk,5,4,5,14,1,Champions,1.8371132907615193,-0.5546108805876446
5445-PZWGX,10,7,102.0,Yes,1,5090,One year,Champion,Low Risk,5,5,5,15,1,Champions,2.094336983042844,-0.3189476254748777
9170-CCKOU,55,6,90.2,Yes,1,2026,Month-to-month,Mid,Low Risk,2,4,4,10,3,High Risk,0.7838459607629632,1.0508325913066872
1043-YCUTE,16,2,25.15,Yes,1,6484,Two year,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-1.013429882433925,-1.5786553262368337
3814-MLAXC,41,4,79.85,Yes,1,2554,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.24211675006114225,0.2674411674376369
1226-UDFZR,70,3,49.6,Yes,1,3599,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1666369823230702,0.7861940897225164
6425-YQLLO,6,7,105.95,Yes,1,6117,One year,Champion,Low Risk,5,5,5,15,1,Champions,2.244522845589244,-0.402553237684984
5442-UTCVD,69,5,91.85,Yes,1,2704,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,0.2870269578607161,1.5138012648883783
7734-DBOAI,71,3,40.1,Yes,1,5434,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.3779145410828237,0.6786984490188702
8559-CIZFV,51,7,77.5,Yes,1,5353,One year,Mid,Low Risk,3,5,3,11,3,High Risk,0.8812198039899952,0.7791550082897911
2091-RFFBA,41,3,73.9,Yes,1,2560,Month-to-month,Mid,Low Risk,3,2,3,8,3,High Risk,-0.1663132517159103,0.11462935687708421
2114-MGINA,58,4,89.8,Yes,1,4107,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.1495108403922871,1.0260561743885233
4489-SNOJF,37,7,72.25,Yes,1,5898,Month-to-month,Mid,Low Risk,3,5,3,11,1,Champions,1.0175698117336225,0.19882040406848728
6899-PPEEA,35,5,96.55,Yes,1,4448,Month-to-month,Loyal,Low Risk,3,3,5,11,1,Champions,0.974298676267981,0.36762173866964215
2187-LZGPL,65,3,40.1,Yes,1,4414,Month-to-month,New,Low Risk,2,2,2,6,2,New Passives,-1.2735587107586357,0.4639211632434673
4597-NUCQV,48,6,101.25,Yes,1,4287,Month-to-month,Mid,Low Risk,3,4,5,12,3,High Risk,1.131113205276084,0.9669301436295931
9019-QVLZD,71,3,79.55,Yes,1,5082,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.5727818980627456,1.2737367310959347
3707-LRWZD,40,4,84.05,Yes,1,3553,One year,Mid,Low Risk,3,3,4,10,3,High Risk,0.34522693219208944,0.29499503640469393
1455-ESIQH,71,4,89.1,Yes,1,2905,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.09087971593405084,1.480848613024737
2979-SXESE,55,6,94.4,Yes,1,4103,Month-to-month,Mid,Low Risk,2,4,5,11,3,High Risk,0.8695635045065457,1.1141826745696446
4013-TLDHQ,53,4,78.25,Yes,1,3666,Month-to-month,Mid,Low Risk,2,3,3,8,3,High Risk,0.0007507870342586629,0.6728623739358879
3754-DXMRT,70,2,44.15,Yes,1,5655,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.5648625146068393,0.640923955740887
7130-VTEWQ,64,3,75.75,Yes,1,4174,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.5285873975001484,0.9658464890248127
6121-VZNQB,71,1,19.1,Yes,1,5890,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3804958894146915,0.2358163141613567
7903-CMPEY,71,4,80.3,Yes,1,4138,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.2704783790158426,1.3481151052356835
6996-KNSML,71,3,74.9,Yes,1,5919,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6676834643502831,1.2035991389119463
1704-NRWYE,63,3,80.85,Yes,1,5242,Month-to-month,New,Low Risk,2,2,4,8,3,High Risk,-0.4071091702812909,1.006975375833932
2592-SEIFQ,69,1,24.75,Yes,1,3503,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.230400107365857,0.24944483091139125
7481-ATQQS,23,5,90.85,Yes,1,5651,Month-to-month,Loyal,Low Risk,4,3,4,11,1,Champions,1.0666793846929237,-0.14790794588089198
8642-GVWRF,70,4,79.7,Yes,1,3039,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.2653311040204181,1.3032688790450746
3400-ESFUW,17,5,57.55,Yes,1,5463,Two year,Loyal,Low Risk,4,3,2,9,1,Champions,0.4914175467644223,-0.8649608918126004
2057-ZBLPD,51,4,86.5,Yes,1,2036,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.20390981044816783,0.7257076088963247
5502-RLUYV,3,7,103.95,Yes,1,4283,Month-to-month,Champion,Low Risk,5,5,5,15,1,Champions,2.2558828827782036,-0.5401085868883799
0023-HGHWL,71,1,25.1,Yes,1,5437,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-2.2580422554952877,0.3263164331084387
9039-RBEEE,33,5,48.95,Yes,1,3080,Month-to-month,Loyal,Low Risk,3,3,2,8,3,High Risk,0.03761845728210925,-0.42193830023567647
8417-FMLZI,66,4,83.55,Yes,1,4242,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.11718613537267566,1.2181549315191835
1792-UXAFY,55,5,89.15,Yes,1,5082,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.4754197600200901,0.9719292112195845
0515-YPMCW,71,2,70.45,Yes,1,3525,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.045500057647485,1.073412358088164
0378-XSZPU,14,5,60.3,Yes,1,4026,One year,Loyal,Low Risk,4,3,3,10,1,Champions,0.5997200441395762,-0.9308703135162227
4729-XKASR,71,1,24.75,Yes,1,3001,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.2651853841405862,0.32103725950319223
5449-FIBXJ,53,7,103.3,Yes,1,2349,Month-to-month,Mid,Low Risk,2,5,5,12,3,High Risk,1.372985153068701,1.239897948354045
9837-BMCLM,69,3,78.5,Yes,1,3567,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.5594260072239118,1.1863067816883945
0137-UDEUO,69,1,19.85,Yes,1,3398,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3304039084000365,0.1755364004379409
6161-UUUTA,69,3,79.9,Yes,1,4367,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.5308534926427175,1.2074234761093805
6543-XRMYR,42,6,99.7,Yes,1,3548,Month-to-month,Mid,Low Risk,3,4,5,12,1,Champions,1.2038351801710927,0.7287736604595272
4925-LMHOK,57,5,58.6,Yes,1,2003,Month-to-month,Mid,Low Risk,2,3,2,7,3,High Risk,-0.182858602794269,0.5827252008391594
1455-UGQVH,62,6,98.5,Yes,1,4501,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.8314916856399187,1.4265979225881207
8280-MQRQN,71,3,50.45,Yes,1,2806,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1666820225718526,0.8348111542025868
2037-SGXHH,34,6,94.65,Yes,1,3498,Month-to-month,Loyal,Low Risk,3,4,5,12,1,Champions,1.2399111453878455,0.3662330126451957
3178-FESZO,71,6,100.25,Yes,1,5797,Month-to-month,New,Low Risk,1,4,5,10,3,High Risk,0.7106735833801292,1.7751597192774577
6087-MVHJH,56,5,88.45,Yes,1,5186,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.4437408643421283,0.9971670783049921
4603-JANFB,71,2,69.85,Yes,1,4548,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0577454210394257,1.0643623461934557
3018-TFTSU,60,4,81.7,Yes,1,2850,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.05058684217363693,0.9754734424017637
4806-KEXQR,68,3,79.9,Yes,1,4669,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.5134608542553529,1.1716272618134802
7083-YNSKY,57,2,25.4,Yes,1,2853,Month-to-month,Mid,Low Risk,2,2,2,6,2,New Passives,-1.7214258215692346,-0.10723970181545103
2479-BRAMR,31,5,83.75,Yes,1,4995,Month-to-month,Loyal,Low Risk,4,3,4,11,1,Champions,0.7826348107893789,0.031369961065598494
7434-SHXLS,71,1,20.9,Yes,1,5421,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.34375979923887,0.2629663498454813
7908-QCBCA,71,2,69.4,Yes,1,2404,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0669294435833807,1.0575748372724247
6711-FLDFB,65,3,74.9,Yes,1,5159,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.5633276340260951,0.9888218531365434
3714-JTVOV,30,3,74.15,Yes,1,2322,Month-to-month,Loyal,Low Risk,4,2,3,9,3,High Risk,0.030108005291742946,-0.27535816208835967
