CustomerID,Cluster,Segment,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
9498-FIMXL,2,New Passives,64,1,19.2,2,1,1,4
2379-GYFLQ,1,Champions,26,6,94.9,4,4,5,13
2088-IEBAU,1,Champions,4,9,88.15,5,5,4,14
7982-VCELR,3,High Risk,36,5,94.8,3,4,5,12
6035-BXTTY,3,High Risk,40,4,54.65,3,3,2,8
6885-PKOAM,1,Champions,1,9,85.75,5,5,4,14
7520-HQWJU,1,Champions,6,6,67.45,5,4,3,12
9639-BUJXT,0,Loyal Basics,9,1,20.5,5,1,1,7
5924-SNGKP,0,Loyal Basics,31,1,20.25,4,1,1,6
0021-IKXGC,3,High Risk,71,3,72.1,1,2,3,6
8966-SNIZF,0,Loyal Basics,2,1,19.45,5,1,1,7
6243-OZGFH,2,New Passives,49,3,44.95,3,2,2,7
4654-DLAMQ,1,Champions,8,6,97.0,5,4,5,14
0513-RBGPE,3,High Risk,35,6,62.8,3,4,3,10
5160-UXJED,2,New Passives,55,2,44.6,2,2,2,6
4115-NZRKS,3,High Risk,65,4,89.15,2,3,4,9
3351-NGXYI,3,High Risk,56,4,54.1,2,3,2,7
8984-EYLLL,1,Champions,8,7,105.25,5,5,5,15
9833-TGFHX,1,Champions,30,6,97.1,4,4,5,13
9294-TDIPC,2,New Passives,67,1,20.2,1,1,1,3
5229-DTFYB,1,Champions,31,6,98.8,4,4,5,13
0104-PPXDV,0,Loyal Basics,14,3,50.3,4,2,2,8
5176-LMJXE,0,Loyal Basics,25,1,20.55,4,1,1,6
3583-KRKMD,3,High Risk,54,3,75.9,2,2,3,7
9069-LGEUL,3,High Risk,49,4,59.95,3,3,3,9
7302-ZHMHP,2,New Passives,71,1,19.15,1,1,1,3
9571-EDEBV,1,Champions,1,6,98.65,5,4,5,14
3520-FJGCV,1,Champions,0,9,112.6,5,5,5,15
6563-VRERX,2,New Passives,39,1,20.6,3,1,1,5
6122-EFVKN,2,New Passives,48,3,35.75,3,2,2,7
2805-EDJPQ,1,Champions,16,7,99.75,4,5,5,14
6862-CQUMB,1,Champions,35,5,96.1,3,4,5,12
7156-MXBJE,1,Champions,29,8,85.1,4,5,4,13
6158-HDPXZ,2,New Passives,71,1,25.35,1,1,2,4
2863-IMQDR,1,Champions,11,9,89.65,5,5,4,14
5686-CMAWK,3,High Risk,55,5,86.75,2,4,4,10
5651-CRHKQ,1,Champions,31,5,86.2,4,4,4,12
8204-YJCLA,1,Champions,0,7,64.8,5,5,3,13
6583-SZVGP,1,Champions,24,7,108.1,4,5,5,14
1708-PBBOA,1,Champions,30,6,54.75,4,4,2,10
8782-LKFPK,1,Champions,28,5,90.4,4,4,4,12
5522-JBWMO,2,New Passives,71,2,44.0,1,2,2,5
3597-MVHJT,3,High Risk,45,5,95.6,3,4,5,12
9774-NRNAU,1,Champions,45,8,84.8,3,5,4,12
0224-RLWWD,2,New Passives,70,2,44.3,1,2,2,5
9967-ATRFS,2,New Passives,53,1,19.9,2,1,1,4
3951-NJCVI,1,Champions,30,5,95.05,4,4,5,13
2977-CEBSX,1,Champions,6,9,90.05,5,5,4,14
0177-PXBAT,1,Champions,39,8,109.9,3,5,5,13
2519-ERQOJ,3,High Risk,39,5,54.6,3,4,2,9
5876-QMYLD,2,New Passives,49,1,20.05,3,1,1,5
2277-AXSDC,2,New Passives,40,1,19.75,3,1,1,5
9442-JTWDL,2,New Passives,61,1,20.05,2,1,1,4
3067-SVMTC,0,Loyal Basics,4,4,55.9,5,3,2,10
5495-GPSRW,2,New Passives,52,1,19.7,3,1,1,5
7606-BPHHN,0,Loyal Basics,0,1,19.8,5,1,1,7
4742-DRORA,1,Champions,12,6,95.4,5,4,5,14
0111-KLBQG,3,High Risk,40,5,93.95,3,4,4,11
4163-NCJAK,0,Loyal Basics,26,2,24.45,4,2,1,7
5233-AOZUF,3,High Risk,43,3,74.95,3,2,3,8
5973-EJGDP,1,Champions,21,6,87.35,4,4,4,12
1996-DBMUS,0,Loyal Basics,24,2,70.65,4,2,3,9
7916-VCCPB,3,High Risk,56,3,73.25,2,2,3,7
4686-GEFRM,1,Champions,2,7,98.7,5,5,5,15
5249-QYHEX,0,Loyal Basics,32,2,24.8,4,2,1,7
2233-FAGXV,2,New Passives,67,2,24.3,1,2,1,4
5605-IYGFG,3,High Risk,65,2,69.85,2,2,3,7
7663-ZTEGJ,1,Champions,43,7,100.55,3,5,5,13
3935-TBRZZ,0,Loyal Basics,28,2,25.7,4,2,2,8
8111-BKVDS,2,New Passives,62,4,40.7,2,3,2,7
2055-SIFSS,0,Loyal Basics,17,3,51.65,4,2,2,8
2806-MLNTI,1,Champions,20,7,105.1,4,5,5,14
8734-DKSTZ,3,High Risk,62,4,85.95,2,3,4,9
4360-PNRQB,3,High Risk,54,3,75.6,2,2,3,7
6152-ONASV,1,Champions,4,5,58.25,5,4,2,11
7781-HVGMK,1,Champions,0,7,65.2,5,5,3,13
2181-UAESM,3,High Risk,70,4,53.45,1,3,2,6
6048-NJXHX,0,Loyal Basics,31,1,19.75,4,1,1,6
2320-SLKMB,3,High Risk,46,4,44.45,3,3,2,8
4980-URKXC,0,Loyal Basics,36,1,20.85,3,1,1,5
4376-KFVRS,1,Champions,0,9,114.05,5,5,5,15
5886-VLQVU,3,High Risk,37,5,89.85,3,4,4,11
3577-AMVUX,3,High Risk,71,4,55.05,1,3,2,6
0771-WLCLA,1,Champions,56,8,112.95,2,5,5,12
5628-RKIFK,1,Champions,23,6,101.55,4,4,5,13
0206-TBWLC,1,Champions,18,9,114.65,4,5,5,14
2937-FTHUR,3,High Risk,54,5,64.8,2,4,3,9
1910-FMXJM,3,High Risk,36,3,80.4,3,2,4,9
0732-OCQOC,0,Loyal Basics,20,2,25.05,4,2,1,7
5168-MSWXT,3,High Risk,64,5,94.75,2,4,5,11
1090-ESELR,1,Champions,0,7,105.5,5,5,5,15
8592-PLTMQ,0,Loyal Basics,8,2,24.7,5,2,1,8
5760-WRAHC,3,High Risk,50,6,69.75,3,4,3,10
8847-GEOOQ,1,Champions,12,6,60.2,5,4,3,12
4785-FCIFB,0,Loyal Basics,11,2,24.4,5,2,1,8
8313-NDOIA,1,Champions,48,7,104.15,3,5,5,13
5149-CUZUJ,3,High Risk,44,6,92.9,3,4,4,11
0942-KOWSM,1,Champions,42,7,80.8,3,5,4,12
4237-CLSMM,2,New Passives,70,1,20.0,1,1,1,3
1452-VOQCH,3,High Risk,71,3,75.1,1,2,3,6
4719-UMSIY,2,New Passives,66,1,19.65,2,1,1,4
6614-VBEGU,3,High Risk,48,5,69.45,3,4,3,10
1480-BKXGA,1,Champions,0,9,116.05,5,5,5,15
2996-XAUVF,0,Loyal Basics,2,3,40.05,5,2,2,9
9076-AXYIK,1,Champions,8,7,102.1,5,5,5,15
5968-XQIVE,1,Champions,0,5,89.7,5,4,4,13
8896-RAZCR,0,Loyal Basics,28,1,19.9,4,1,1,6
4933-IKULF,2,New Passives,55,1,20.65,2,1,1,4
1304-BCCFO,3,High Risk,63,5,70.05,2,4,3,9
4104-PVRPS,3,High Risk,48,4,53.6,3,3,2,8
3780-DDGSE,1,Champions,37,6,76.05,3,4,3,10
4431-EDMIQ,3,High Risk,65,7,75.7,2,5,3,10
0486-LGCCH,2,New Passives,61,1,19.65,2,1,1,4
4612-SSVHJ,3,High Risk,52,3,81.45,3,2,4,9
5168-MQQCA,1,Champions,0,8,108.5,5,5,5,15
7971-HLVXI,1,Champions,0,4,84.5,5,3,4,12
9094-AZPHK,3,High Risk,57,6,100.15,2,4,5,11
3649-JPUGY,1,Champions,0,8,88.6,5,5,4,14
4472-LVYGI,3,High Risk,72,5,52.55,1,4,2,7
3552-CTCYF,1,Champions,9,7,104.8,5,5,5,15
6778-YSNIH,3,High Risk,70,4,59.0,1,3,3,7
5756-OZRIO,1,Champions,11,5,64.05,5,4,3,12
6579-JPICP,2,New Passives,71,1,20.4,1,1,1,3
4134-BSXLX,3,High Risk,44,5,60.9,3,4,3,10
0505-SPOOW,0,Loyal Basics,2,1,19.8,5,1,1,7
4374-YMUSQ,1,Champions,38,9,116.25,3,5,5,13
4513-CXYIX,1,Champions,1,4,80.7,5,3,4,12
3957-HHLMR,1,Champions,2,5,65.2,5,4,3,12
7803-XOCCZ,1,Champions,20,5,84.05,4,4,4,12
5736-YEJAX,1,Champions,3,8,79.45,5,5,4,14
8981-FJGLA,3,High Risk,61,4,78.0,2,3,3,8
1135-LMECX,2,New Passives,71,1,19.85,1,1,1,3
4332-MUOEZ,3,High Risk,52,6,94.3,3,4,5,12
8535-SFUTN,1,Champions,11,7,106.45,5,5,5,15
8677-HDZEE,1,Champions,16,7,105.45,4,5,5,14
2475-MROZF,1,Champions,42,7,95.0,3,5,5,13
3482-ABPKK,3,High Risk,44,4,54.3,3,3,2,8
6705-LXORM,3,High Risk,67,2,70.05,1,2,3,6
7531-GQHME,2,New Passives,60,1,20.05,2,1,1,4
5174-ITUMV,1,Champions,5,7,105.4,5,5,5,15
4109-CYRBD,3,High Risk,43,3,51.6,3,2,2,7
0913-XWSCN,1,Champions,17,4,85.5,4,3,4,11
0750-EBAIU,1,Champions,20,5,91.25,4,4,4,12
8606-CIQUL,1,Champions,0,9,115.75,5,5,5,15
3571-DPYUH,1,Champions,14,6,94.7,4,4,5,13
7601-GNDYK,0,Loyal Basics,37,1,19.6,3,1,1,5
0356-OBMAC,1,Champions,16,7,99.9,4,5,5,14
8067-NIOYM,2,New Passives,48,1,21.1,3,1,1,5
1403-GYAFU,0,Loyal Basics,2,1,20.05,5,1,1,7
4234-XTNEA,3,High Risk,70,3,79.95,1,2,4,7
1297-VQDRP,1,Champions,4,7,107.15,5,5,5,15
5348-CAGXB,3,High Risk,60,5,89.55,2,4,4,10
0621-HJWXJ,1,Champions,9,4,81.55,5,3,4,12
5844-QVTAT,3,High Risk,39,5,58.45,3,4,2,9
8905-IAZPF,1,Champions,3,5,95.65,5,4,5,14
5394-MEITZ,1,Champions,12,7,80.6,5,5,4,14
6859-QNXIQ,1,Champions,0,9,113.1,5,5,5,15
2782-LFZVW,3,High Risk,61,4,58.95,2,3,3,8
2866-IKBTM,2,New Passives,71,1,19.55,1,1,1,3
7129-AZJDE,3,High Risk,38,3,78.95,3,2,3,8
2560-PPCHE,1,Champions,7,7,105.05,5,5,5,15
4676-MQUEA,1,Champions,22,7,101.9,4,5,5,14
8138-EALND,2,New Passives,57,1,19.75,2,1,1,4
3580-HYCSP,1,Champions,0,8,110.3,5,5,5,15
1352-HNSAW,1,Champions,0,9,115.6,5,5,5,15
2075-PUEPR,0,Loyal Basics,17,1,19.35,4,1,1,6
1982-FEBTD,2,New Passives,49,2,25.6,3,2,2,7
5791-KAJFD,1,Champions,16,6,68.75,4,4,3,11
2654-VBVPB,2,New Passives,71,1,19.9,1,1,1,3
1154-HYWWO,1,Champions,34,6,70.6,3,4,3,10
2501-XWWTZ,3,High Risk,61,2,70.2,2,2,3,7
3716-UVSPD,2,New Passives,71,3,49.3,1,2,2,5
6815-ABQFQ,1,Champions,16,7,107.25,4,5,5,14
7343-EOBEU,2,New Passives,69,2,23.6,1,2,1,4
3701-SFMUH,3,High Risk,65,5,69.7,2,4,3,9
6103-LIANB,1,Champions,13,6,99.5,4,4,5,13
7319-VENRZ,3,High Risk,65,5,64.3,2,4,3,9
5846-NEQVZ,1,Champions,1,6,70.85,5,4,3,12
6967-QIQRV,3,High Risk,57,6,101.9,2,4,5,11
5781-RFZRP,1,Champions,1,7,73.5,5,5,3,13
0308-IVGOK,2,New Passives,61,4,40.4,2,3,2,7
7293-LSCDV,0,Loyal Basics,12,1,19.25,5,1,1,7
7025-WCBNE,1,Champions,25,5,59.6,4,4,3,11
5756-JYOJT,3,High Risk,61,5,64.9,2,4,3,9
6030-REHUX,1,Champions,44,8,110.85,3,5,5,13
9548-LIGTA,1,Champions,11,7,81.05,5,5,4,14
5150-LJNSR,1,Champions,41,6,98.05,3,4,5,12
8270-RKSAP,3,High Risk,63,2,70.5,2,2,3,7
6522-YRBXD,1,Champions,37,6,94.55,3,4,5,12
2640-LYMOV,2,New Passives,70,1,19.65,1,1,1,3
1423-BMPBQ,2,New Passives,71,1,19.0,1,1,1,3
2393-DIVAI,2,New Passives,69,1,20.0,1,1,1,3
4568-KNYWR,1,Champions,20,5,63.25,4,4,3,11
8752-IMQOS,2,New Passives,67,1,20.1,1,1,1,3
0742-LAFQK,1,Champions,0,7,99.15,5,5,5,15
0795-LAFGP,1,Champions,1,9,90.4,5,5,4,14
0619-OLYUR,1,Champions,0,8,111.9,5,5,5,15
5512-IDZEI,0,Loyal Basics,26,2,24.9,4,2,1,7
0459-SPZHJ,1,Champions,9,8,83.5,5,5,4,14
0215-BQKGS,3,High Risk,42,5,84.3,3,4,4,11
9244-ZVAPM,2,New Passives,71,2,45.6,1,2,2,5
8208-EUMTE,3,High Risk,56,6,54.85,2,4,2,8
5172-MIGPM,3,High Risk,68,5,65.55,1,4,3,8
1710-RCXUS,1,Champions,21,5,90.35,4,4,4,12
0374-FIUCA,0,Loyal Basics,7,1,20.4,5,1,1,7
5839-SUYVZ,3,High Risk,56,3,74.55,2,2,3,7
5173-ZXXXL,2,New Passives,70,1,19.95,1,1,1,3
1096-ADRUX,0,Loyal Basics,6,3,74.25,5,2,3,10
2001-MCUUW,1,Champions,26,8,108.65,4,5,5,14
2731-GJRDG,1,Champions,40,8,109.55,3,5,5,13
4723-BEGSG,1,Champions,0,8,86.65,5,5,4,14
6516-NKQBO,1,Champions,34,7,81.0,3,5,4,12
8672-OAUPW,0,Loyal Basics,21,3,47.85,4,2,2,8
8207-DMRVL,1,Champions,0,9,114.55,5,5,5,15
2804-ETQDK,0,Loyal Basics,6,1,20.55,5,1,1,7
6689-VRRTK,1,Champions,28,8,109.8,4,5,5,14
7138-GIRSH,1,Champions,22,6,69.5,4,4,3,11
9396-ZSFLL,2,New Passives,57,3,48.85,2,2,2,6
6464-KEXXH,2,New Passives,64,1,25.25,2,1,2,5
7134-MJPDY,1,Champions,6,7,102.85,5,5,5,15
5240-CAOYT,1,Champions,15,6,87.55,4,4,4,12
4059-IIEBK,3,High Risk,65,4,78.55,2,3,3,8
4881-JVQOD,2,New Passives,62,2,34.55,2,2,2,6
0516-UXRMT,1,Champions,10,6,92.05,5,4,4,13
4851-BQDNX,3,High Risk,32,4,85.05,4,3,4,11
5148-HKFIR,2,New Passives,52,1,19.7,3,1,1,5
3003-CMDUU,3,High Risk,47,5,95.15,3,4,5,12
5016-IBERQ,3,High Risk,49,5,84.25,3,4,4,11
6797-UCJHZ,1,Champions,6,7,104.6,5,5,5,15
2469-DTSGX,1,Champions,0,8,111.65,5,5,5,15
9931-KGHOA,0,Loyal Basics,26,4,55.0,4,3,2,9
1775-KWJKQ,1,Champions,0,9,89.85,5,5,4,14
7665-VIGUD,2,New Passives,62,1,20.35,2,1,1,4
9411-TPQQV,3,High Risk,32,5,54.55,4,4,2,10
7954-MLBUN,1,Champions,41,6,99.45,3,4,5,12
2077-DDHJK,1,Champions,4,7,70.9,5,5,3,13
9574-BOSMD,0,Loyal Basics,4,2,25.4,5,2,2,9
4908-XAXAY,1,Champions,23,5,89.85,4,4,4,12
8404-VLQFB,2,New Passives,57,2,25.25,2,2,2,6
2391-IPLOP,1,Champions,22,6,69.65,4,4,3,11
3509-GWQGF,3,High Risk,48,2,70.0,3,2,3,8
5845-BZZIB,0,Loyal Basics,37,1,20.1,3,1,1,5
1140-UKVZG,2,New Passives,55,2,24.8,2,2,1,5
5183-SNMJQ,3,High Risk,62,5,95.1,2,4,5,11
8100-PNJMH,1,Champions,4,9,88.85,5,5,4,14
7838-LAZFO,1,Champions,27,7,78.8,4,5,3,12
2085-JVGAD,0,Loyal Basics,35,1,20.35,3,1,1,5
8095-WANWK,2,New Passives,62,2,45.25,2,2,2,6
3030-ZKIWL,2,New Passives,71,1,20.05,1,1,1,3
9565-FLVCG,1,Champions,7,6,69.55,5,4,3,12
8755-OGKNA,0,Loyal Basics,15,1,19.5,4,1,1,6
2800-VEQXM,3,High Risk,69,3,74.75,1,2,3,6
5533-RJFTJ,0,Loyal Basics,23,2,30.2,4,2,2,8
0214-JHPFW,1,Champions,2,6,57.8,5,4,2,11
5642-MHDQT,0,Loyal Basics,19,1,19.85,4,1,1,6
3088-FVYWK,0,Loyal Basics,19,2,25.55,4,2,2,8
9092-GDZKO,2,New Passives,50,2,24.85,3,2,1,6
3729-OWRVL,1,Champions,7,8,110.35,5,5,5,15
2324-AALNO,0,Loyal Basics,24,2,24.55,4,2,1,7
5760-IFJOZ,3,High Risk,69,7,107.95,1,5,5,11
2826-UWHIS,3,High Risk,27,4,81.4,4,3,4,11
7501-IWUNG,1,Champions,11,6,73.8,5,4,3,12
4957-TREIR,3,High Risk,69,5,64.4,1,4,3,8
7251-LJBQN,1,Champions,32,7,103.75,4,5,5,14
8040-MNRTF,3,High Risk,71,2,71.1,1,2,3,6
1536-HBSWP,2,New Passives,71,3,49.9,1,2,2,5
5313-FPXWG,0,Loyal Basics,21,2,24.6,4,2,1,7
0946-FKYTX,0,Loyal Basics,20,2,30.1,4,2,2,8
5076-YVXCM,1,Champions,21,4,83.4,4,3,4,11
8262-COGGB,2,New Passives,71,1,20.45,1,1,1,3
6663-JOCQO,1,Champions,41,7,75.25,3,5,3,11
9620-QJREV,0,Loyal Basics,25,1,20.55,4,1,1,6
2682-KEVRP,2,New Passives,50,1,20.05,3,1,1,5
2480-JZOSN,2,New Passives,71,1,20.65,1,1,1,3
0078-XZMHT,1,Champions,0,8,85.15,5,5,4,14
9978-HYCIN,1,Champions,25,4,84.95,4,3,4,11
8338-QIUNR,1,Champions,0,6,66.5,5,4,3,12
1525-LNLOJ,1,Champions,6,5,63.3,5,4,3,12
9450-TRJUU,3,High Risk,37,4,83.15,3,3,4,10
1766-GKNMI,3,High Risk,43,4,84.9,3,3,4,10
6942-LBFDP,2,New Passives,70,1,20.55,1,1,1,3
1456-TWCGB,2,New Passives,68,3,49.25,1,2,2,5
7596-ZYWBB,1,Champions,7,5,59.6,5,4,3,12
8329-UTMVM,1,Champions,45,7,104.65,3,5,5,13
3014-WJKSM,3,High Risk,43,3,75.3,3,2,3,8
3347-YJZZE,1,Champions,43,7,80.1,3,5,4,12
7929-DMBCV,3,High Risk,52,4,81.0,3,3,4,10
9661-JALZV,0,Loyal Basics,14,2,24.7,4,2,1,7
5433-KYGHE,3,High Risk,58,5,86.0,2,4,4,10
4312-KFRXN,0,Loyal Basics,0,2,25.4,5,2,2,9
5575-TPIZQ,1,Champions,26,5,89.15,4,4,4,12
0114-IGABW,1,Champions,1,6,58.25,5,4,2,11
9944-AEXBM,3,High Risk,40,4,85.65,3,3,4,10
1853-ARAAQ,3,High Risk,46,4,50.35,3,3,2,8
6952-OMNWB,1,Champions,4,4,80.35,5,3,4,12
4697-LUPSU,2,New Passives,70,1,20.2,1,1,1,3
8434-VGEQQ,0,Loyal Basics,11,1,20.55,5,1,1,7
6549-YMFAW,2,New Passives,63,1,21.25,2,1,1,4
4950-HKQTE,2,New Passives,50,2,26.25,3,2,2,7
6786-OBWQR,3,High Risk,67,3,80.85,1,2,4,7
2753-JMMCV,1,Champions,7,7,74.2,5,5,3,13
6621-YOBKI,2,New Passives,67,1,20.35,1,1,1,3
1216-JWVUX,3,High Risk,47,3,75.5,3,2,3,8
7564-GHCVB,1,Champions,0,4,79.05,5,3,3,11
1173-NOEYG,3,High Risk,45,5,90.15,3,4,4,11
7595-EHCDL,3,High Risk,40,4,50.6,3,3,2,8
6647-ZEDXT,1,Champions,42,8,110.45,3,5,5,13
2521-NPUZR,1,Champions,2,7,101.0,5,5,5,15
1307-TVUFB,3,High Risk,30,4,79.35,4,3,4,11
7503-MIOGA,1,Champions,0,9,89.85,5,5,4,14
4381-MHQDC,1,Champions,25,6,65.0,4,4,3,11
6923-JHPMP,3,High Risk,70,4,80.45,1,3,4,8
4018-PPNDW,0,Loyal Basics,11,2,24.1,5,2,1,8
1635-FJFCC,2,New Passives,67,2,44.05,1,2,2,5
2499-AJYUA,1,Champions,0,8,110.8,5,5,5,15
6919-ELBGL,1,Champions,0,9,114.95,5,5,5,15
3966-HRMZA,3,High Risk,69,3,75.05,1,2,3,6
6425-JWTDV,0,Loyal Basics,24,1,19.25,4,1,1,6
8405-IGQFX,1,Champions,9,5,90.05,5,4,4,13
8224-IVVPA,3,High Risk,45,4,56.7,3,3,2,8
9477-LGWQI,1,Champions,2,7,80.15,5,5,4,14
1410-RSCMR,3,High Risk,65,6,71.35,2,4,3,9
3115-CZMZD,2,New Passives,72,1,20.25,1,1,1,3
0139-IVFJG,3,High Risk,70,5,90.35,1,4,4,9
5730-DBDSI,0,Loyal Basics,6,1,19.7,5,1,1,7
0030-FNXPP,2,New Passives,69,1,19.85,1,1,1,3
5684-FJVYR,1,Champions,0,6,90.35,5,4,4,13
4013-GUXND,2,New Passives,71,1,20.8,1,1,1,3
1266-NZYUI,1,Champions,0,6,66.85,5,4,3,12
7969-FFOWG,0,Loyal Basics,7,1,19.9,5,1,1,7
4718-DHSMV,2,New Passives,61,2,35.8,2,2,2,6
5175-WLYXL,3,High Risk,50,4,78.85,3,3,3,9
7817-OMJNA,2,New Passives,58,1,20.4,2,1,1,4
8728-SKJLR,3,High Risk,31,3,74.25,4,2,3,9
3137-NYQQI,3,High Risk,55,5,64.8,2,4,3,9
7706-DZNKK,2,New Passives,61,1,20.45,2,1,1,4
8823-RLPWL,1,Champions,0,8,110.65,5,5,5,15
9505-SQFSW,2,New Passives,69,3,40.3,1,2,2,5
3758-CKOQL,1,Champions,13,8,107.0,4,5,5,14
5676-CFLYY,1,Champions,1,6,73.35,5,4,3,12
7521-AFHAB,2,New Passives,67,2,44.8,1,2,2,5
0285-INHLN,3,High Risk,45,4,54.75,3,3,2,8
5125-CNDSP,0,Loyal Basics,9,4,40.6,5,3,2,10
4992-LTJNE,0,Loyal Basics,0,4,55.3,5,3,2,10
2202-OUTMO,3,High Risk,38,5,60.85,3,4,3,10
0810-BDHAW,3,High Risk,48,7,78.4,3,5,3,11
0229-LFJAF,1,Champions,0,7,69.65,5,5,3,13
7131-ZQZNK,1,Champions,12,6,59.85,5,4,3,12
3442-ZHHCC,1,Champions,4,7,76.9,5,5,3,13
5726-CVNYA,2,New Passives,64,1,19.85,2,1,1,4
9871-ELEYA,3,High Risk,38,6,67.65,3,4,3,10
4257-GAESD,2,New Passives,66,3,45.0,2,2,2,6
5173-WXOQV,3,High Risk,70,5,64.2,1,4,3,8
2040-OBMLJ,3,High Risk,41,4,81.7,3,3,4,10
6286-ZHAOK,2,New Passives,52,2,25.55,3,2,2,7
3807-XHCJH,2,New Passives,71,1,20.0,1,1,1,3
5671-RQRLP,0,Loyal Basics,2,3,75.65,5,2,3,10
8859-AXJZP,0,Loyal Basics,33,2,23.8,3,2,1,6
3174-AKMAS,1,Champions,26,5,64.2,4,4,3,11
9926-PJHDQ,1,Champions,0,6,76.8,5,4,3,12
7382-DFJTU,3,High Risk,54,4,55.2,2,3,2,7
2798-NYLMZ,1,Champions,1,8,108.55,5,5,5,15
8098-TDCBU,0,Loyal Basics,30,2,25.25,4,2,2,8
3551-GAEGL,0,Loyal Basics,38,2,30.4,3,2,2,7
4785-NKHCX,2,New Passives,67,1,20.05,1,1,1,3
3196-NVXLZ,3,High Risk,47,4,84.6,3,3,4,10
0036-IHMOT,1,Champions,17,7,103.7,4,5,5,14
4178-EGMON,1,Champions,2,6,88.0,5,4,4,13
4220-TINQT,1,Champions,11,7,106.35,5,5,5,15
5318-YKDPV,1,Champions,29,7,79.15,4,5,4,13
7975-TZMLR,1,Champions,25,7,103.1,4,5,5,14
0295-QVKPB,3,High Risk,67,5,63.95,1,4,3,8
4335-BSMJS,0,Loyal Basics,10,2,25.8,5,2,2,9
9146-JRIOX,2,New Passives,58,2,25.55,2,2,2,6
5337-IIWKZ,0,Loyal Basics,38,4,44.85,3,3,2,8
9650-VBUOG,0,Loyal Basics,34,2,25.05,3,2,1,6
3487-EARAT,1,Champions,2,7,74.1,5,5,3,13
2672-TGEFF,3,High Risk,35,5,88.8,3,4,4,11
4250-WAROZ,1,Champions,12,6,93.25,5,4,4,13
8184-WMOFI,1,Champions,10,6,71.4,5,4,3,12
6092-QZVPP,1,Champions,36,7,79.2,3,5,4,12
4625-LAMOB,0,Loyal Basics,28,1,20.4,4,1,1,6
0392-BZIUW,1,Champions,0,7,105.0,5,5,5,15
6549-NNDYT,2,New Passives,59,2,30.85,2,2,2,6
0422-OHQHQ,2,New Passives,57,1,20.55,2,1,1,4
6916-HIJSE,1,Champions,7,8,84.85,5,5,4,14
2316-ESMLS,2,New Passives,60,3,33.15,2,2,2,6
9778-OGKQZ,1,Champions,0,9,92.0,5,5,4,14
7408-OFWXJ,1,Champions,0,9,89.8,5,5,4,14
6007-TCTST,1,Champions,0,9,115.8,5,5,5,15
2252-NKNSI,1,Champions,20,8,85.15,4,5,4,13
8713-IGZSO,2,New Passives,70,2,24.85,1,2,1,4
7905-TVXTA,3,High Risk,67,5,64.35,1,4,3,8
7695-PKLCZ,0,Loyal Basics,4,1,20.5,5,1,1,7
8374-UULRV,1,Champions,0,8,86.05,5,5,4,14
3224-DFQNQ,1,Champions,6,6,89.0,5,4,4,13
5275-PMFUT,1,Champions,0,7,64.8,5,5,3,13
4795-UXVCJ,2,New Passives,46,1,19.8,3,1,1,5
9777-IQHWP,1,Champions,8,6,93.4,5,4,4,13
0979-MOZQI,0,Loyal Basics,10,3,39.0,5,2,2,9
2732-ISEZX,2,New Passives,67,1,20.5,1,1,1,3
0323-XWWTN,2,New Passives,69,2,26.4,1,2,2,5
1937-OTUKY,1,Champions,0,7,98.2,5,5,5,15
1573-LGXBA,1,Champions,15,6,97.55,4,4,5,13
1764-VUUMT,0,Loyal Basics,6,1,19.95,5,1,1,7
4713-ZBURT,1,Champions,27,6,99.7,4,4,5,13
3050-GBUSH,2,New Passives,69,2,34.8,1,2,2,5
7876-AEHIG,1,Champions,21,6,60.15,4,4,3,11
7945-HLKEA,1,Champions,12,6,64.75,5,4,3,12
9342-VNIMQ,3,High Risk,39,4,54.65,3,3,2,8
3523-BRGUW,2,New Passives,46,1,19.3,3,1,1,5
3199-NPKCN,1,Champions,5,8,111.25,5,5,5,15
5170-PTRKA,0,Loyal Basics,23,3,35.8,4,2,2,8
4661-NJEUX,2,New Passives,71,1,20.05,1,1,1,3
2123-AGEEN,3,High Risk,65,4,84.35,2,3,4,9
1258-YMZNM,1,Champions,45,8,110.5,3,5,5,13
0048-LUMLS,3,High Risk,35,4,91.2,3,3,4,10
5898-IGSLP,3,High Risk,41,6,89.3,3,4,4,11
6259-WJQLC,3,High Risk,40,4,81.1,3,3,4,10
7997-EASSD,1,Champions,9,4,81.2,5,3,4,12
0730-KOAVE,3,High Risk,42,6,94.3,3,4,5,12
8975-SKGRX,1,Champions,1,9,116.1,5,5,5,15
0678-RLHVP,1,Champions,19,7,105.55,4,5,5,14
2267-FPIMA,1,Champions,22,6,94.4,4,4,5,13
1051-GEJLJ,2,New Passives,70,1,19.5,1,1,1,3
5285-MVEHD,1,Champions,16,7,105.6,4,5,5,14
0379-DJQHR,1,Champions,5,7,81.35,5,5,4,14
5543-QDCRY,3,High Risk,68,3,56.4,1,2,2,5
0297-RBCSG,3,High Risk,53,5,65.35,2,4,3,9
4694-PHWFW,2,New Passives,64,1,19.95,2,1,1,4
0835-JKADZ,1,Champions,1,8,111.25,5,5,5,15
7508-SMHXL,3,High Risk,57,5,89.0,2,4,4,10
3865-YIOTT,1,Champions,0,7,106.1,5,5,5,15
5993-BQHEA,2,New Passives,60,1,20.05,2,1,1,4
