CustomerID,Tenure Months,Monthly Charges,Total Charges,Contract,Payment Method,Internet Service,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,City,State,tenure_group,revenue_band,service_count,customer_value,risk_segment,Segment,RFM_Score,R_Score,F_Score,M_Score,Churn Theme,Sentiment_Score,Sentiment_Label
9058-HRZSV,65,94.4,6126.15,Month-to-month,Electronic check,Fiber optic,No,0,7,5348,,Baldwin Park,California,Champion,Premium,6,High Value,Low Risk,Champions,14,5,4,5,Not Churned,0.0,N/A
4522-AKYLR,13,54.8,731.3,Month-to-month,Electronic check,DSL,No,0,7,5557,,Chino Hills,California,Mid,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
0221-WMXNQ,4,75.35,273.4,Month-to-month,Electronic check,Fiber optic,No,0,40,4033,,Chino,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Not Churned,0.0,N/A
3675-YDUPJ,10,19.85,193.05,Month-to-month,Mailed check,No,No,0,58,3768,,Rancho Cucamonga,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
4111-BNXIF,67,59.55,4103.9,Two year,Electronic check,DSL,No,0,56,4478,,Rancho Cucamonga,California,Champion,Medium,6,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
7017-VFHAY,61,115.1,7008.15,Two year,Credit card (automatic),Fiber optic,No,0,38,6090,,Glendora,California,Champion,Premium,9,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
6655-LHBYW,50,114.35,5791.1,One year,Credit card (automatic),Fiber optic,No,0,33,5068,,Glendora,California,Loyal,Premium,9,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
5046-NUHWD,29,45.0,1228.65,Month-to-month,Electronic check,DSL,No,0,50,3094,,Hacienda Heights,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Not Churned,0.0,N/A
7529-ZDFXI,57,89.85,4925.35,Month-to-month,Electronic check,Fiber optic,No,0,36,4429,,La Verne,California,Loyal,Premium,5,High Value,Low Risk,Champions,12,4,4,4,Not Churned,0.0,N/A
7605-BDWDC,31,49.85,1520.1,Two year,Bank transfer (automatic),DSL,No,0,67,2539,,Mira Loma,California,Mid,Medium,5,Standard,Low Risk,High Risk,9,3,4,2,Not Churned,0.0,N/A
1950-KSVVJ,45,113.3,5032.25,One year,Mailed check,Fiber optic,No,0,61,4885,,Monterey Park,California,Loyal,Premium,9,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
0123-CRBRT,61,88.1,5526.75,Two year,Mailed check,DSL,No,0,40,5152,,Monterey Park,California,Champion,Premium,9,High Value,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
6292-TOSSS,50,24.9,1195.25,Two year,Bank transfer (automatic),No,No,0,68,4297,,Mt Baldy,California,Loyal,Low,2,Standard,Low Risk,Loyal Basics,7,4,2,1,Not Churned,0.0,N/A
3197-ARFOY,19,105.0,2007.25,Month-to-month,Mailed check,Fiber optic,No,0,59,3524,,Ontario,California,Mid,Premium,7,Standard,Low Risk,High Risk,12,2,5,5,Not Churned,0.0,N/A
7014-ZZXAW,71,24.25,1732.95,Two year,Credit card (automatic),No,No,0,59,5409,,Montclair,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,8,5,2,1,Not Churned,0.0,N/A
7633-MVPUY,57,59.75,3450.15,Two year,Electronic check,DSL,No,0,68,4012,,Diamond Bar,California,Loyal,Medium,5,Standard,Low Risk,Champions,11,4,4,3,Not Churned,0.0,N/A
4716-HHKQH,20,107.05,2172.05,Month-to-month,Electronic check,Fiber optic,No,0,65,5328,,Pomona,California,Mid,Premium,7,Standard,Low Risk,High Risk,13,3,5,5,Not Churned,0.0,N/A
3179-GBRWV,21,64.95,1339.8,Month-to-month,Bank transfer (automatic),DSL,No,0,23,4604,,San Gabriel,California,Mid,Medium,5,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
8645-KWHJO,14,55.0,771.95,Month-to-month,Electronic check,DSL,No,0,23,4900,,San Gabriel,California,Mid,Medium,5,Standard,Low Risk,High Risk,8,2,4,2,Not Churned,0.0,N/A
4130-MZLCC,5,50.55,244.75,Month-to-month,Bank transfer (automatic),DSL,No,0,54,2739,,Temple City,California,New,Medium,3,Standard,Low Risk,New Passives,5,1,2,2,Not Churned,0.0,N/A
0314-TKOSI,6,55.15,322.9,Month-to-month,Mailed check,DSL,No,0,42,5377,,Upland,California,New,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
8229-MYEJZ,10,51.2,498.25,Month-to-month,Electronic check,DSL,No,0,47,5765,,Upland,California,New,Medium,3,Standard,Low Risk,New Passives,6,2,2,2,Not Churned,0.0,N/A
2080-SRCDE,1,25.4,25.4,Month-to-month,Mailed check,No,No,0,38,4556,,Walnut,California,New,Low,2,Standard,Low Risk,New Passives,5,1,2,2,Not Churned,0.0,N/A
9577-WJVCQ,68,54.45,3687.75,Month-to-month,Mailed check,DSL,No,0,24,5310,,West Covina,California,Champion,Medium,4,Standard,Low Risk,Loyal Basics,10,5,3,2,Not Churned,0.0,N/A
6202-DYYFX,22,76.0,1783.6,One year,Credit card (automatic),Fiber optic,No,0,41,2031,,West Covina,California,Mid,High,3,Standard,Low Risk,High Risk,8,3,2,3,Not Churned,0.0,N/A
3808-HFKDE,20,44.35,927.15,Month-to-month,Electronic check,DSL,No,0,59,3460,,Alhambra,California,Mid,Medium,2,Standard,Low Risk,New Passives,7,3,2,2,Not Churned,0.0,N/A
3727-OWVYD,35,61.2,2021.2,One year,Mailed check,DSL,No,0,70,2075,,Campo,California,Mid,Medium,5,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
2294-SALNE,23,86.8,1940.8,One year,Mailed check,Fiber optic,No,0,54,3200,,Chula Vista,California,Mid,Premium,5,Standard,Low Risk,High Risk,11,3,4,4,Not Churned,0.0,N/A
4847-TAJYI,6,89.35,567.8,Month-to-month,Electronic check,Fiber optic,No,0,75,2578,,Chula Vista,California,New,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Not Churned,0.0,N/A
1563-IWQEX,12,19.7,220.35,Month-to-month,Mailed check,No,No,0,71,5715,,Chula Vista,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
8203-XJZRC,1,20.25,20.25,Month-to-month,Mailed check,No,No,0,57,5384,,Chula Vista,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
6556-DBKZF,71,76.05,5436.45,Two year,Electronic check,Fiber optic,No,0,26,5841,,Chula Vista,California,Champion,High,3,Standard,Low Risk,Loyal Basics,10,5,2,3,Not Churned,0.0,N/A
6851-WEFYX,35,100.8,3437.5,Month-to-month,Electronic check,Fiber optic,No,0,38,3318,,Descanso,California,Mid,Premium,6,High Value,Low Risk,Champions,12,3,4,5,Not Churned,0.0,N/A
2985-JUUBZ,40,74.55,3015.75,Month-to-month,Electronic check,DSL,No,0,64,3718,,Dulzura,California,Loyal,High,6,Standard,Low Risk,Champions,11,4,4,3,Not Churned,0.0,N/A
0895-LMRSF,23,64.9,1509.8,One year,Bank transfer (automatic),DSL,No,0,50,3314,,Imperial Beach,California,Mid,Medium,4,Standard,Low Risk,High Risk,9,3,3,3,Not Churned,0.0,N/A
8266-VBFQL,4,90.4,356.65,Month-to-month,Electronic check,Fiber optic,No,0,35,3314,,Jamul,California,New,Premium,5,Standard,Low Risk,High Risk,9,1,4,4,Not Churned,0.0,N/A
8181-YHCMF,68,60.3,4109,Two year,Credit card (automatic),DSL,No,0,24,4864,,La Mesa,California,Champion,Medium,6,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
2240-HSJQD,38,81.85,3141.7,Month-to-month,Mailed check,Fiber optic,No,0,55,3571,,La Mesa,California,Loyal,High,4,Standard,Low Risk,High Risk,10,3,3,4,Not Churned,0.0,N/A
1248-DYXUB,52,24.8,1229.1,Two year,Mailed check,No,No,0,76,5320,,Lemon Grove,California,Loyal,Low,2,Standard,Low Risk,Loyal Basics,7,4,2,1,Not Churned,0.0,N/A
4115-BNPJY,29,75.55,2054.4,Two year,Mailed check,DSL,No,0,44,5625,,National City,California,Mid,High,6,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
3167-SNQPL,38,101.15,3741.85,Month-to-month,Electronic check,Fiber optic,No,0,78,4036,,Pine Valley,California,Loyal,Premium,6,High Value,Low Risk,Champions,12,3,4,5,Not Churned,0.0,N/A
4091-TVOCN,48,78.75,3682.45,One year,Credit card (automatic),DSL,No,0,69,2257,,Potrero,California,Loyal,High,7,Standard,Low Risk,Champions,12,4,5,3,Not Churned,0.0,N/A
1098-TDVUQ,1,19.25,19.25,Month-to-month,Bank transfer (automatic),No,No,0,66,4745,,Spring Valley,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
7277-OZCGZ,22,89.05,1886.25,Month-to-month,Electronic check,Fiber optic,No,0,75,5479,,Spring Valley,California,Mid,Premium,5,Standard,Low Risk,High Risk,11,3,4,4,Not Churned,0.0,N/A
1557-EMYVT,43,115.05,4895.1,Two year,Credit card (automatic),Fiber optic,No,0,57,4115,,Tecate,California,Loyal,Premium,9,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
2799-ARNLO,5,69.35,341.6,Month-to-month,Electronic check,Fiber optic,No,0,41,5437,,Bonsall,California,New,High,2,Standard,Low Risk,High Risk,6,1,2,3,Not Churned,0.0,N/A
5027-YOCXN,51,110.05,5686.4,One year,Credit card (automatic),Fiber optic,No,0,56,5604,,Cardiff By The Sea,California,Loyal,Premium,8,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
3973-SKMLN,71,19.9,1355.1,Two year,Credit card (automatic),No,No,0,28,5308,,Carlsbad,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
6745-JEFZB,35,91.5,3236.35,Month-to-month,Credit card (automatic),Fiber optic,No,0,78,3617,,El Cajon,California,Mid,Premium,5,High Value,Low Risk,High Risk,11,3,4,4,Not Churned,0.0,N/A
9880-TDQAC,72,60.0,4264,Two year,Electronic check,DSL,No,0,43,5471,,El Cajon,California,Champion,Medium,6,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
8705-WZCYL,1,44.8,44.8,Month-to-month,Electronic check,DSL,No,0,31,2269,,Encinitas,California,New,Medium,2,Standard,Low Risk,New Passives,5,1,2,2,Not Churned,0.0,N/A
7102-JJVTX,9,48.6,422.3,One year,Mailed check,DSL,No,0,46,4562,,Escondido,California,New,Medium,3,Standard,Low Risk,New Passives,6,2,2,2,Not Churned,0.0,N/A
8626-PTQGE,69,60.05,4176.7,Two year,Bank transfer (automatic),DSL,No,0,22,5388,,Escondido,California,Champion,Medium,6,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
4983-CLMLV,52,102.7,5138.1,Month-to-month,Credit card (automatic),Fiber optic,No,0,63,4044,,Escondido,California,Loyal,Premium,7,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
5701-YVSVF,11,82.9,880.05,Month-to-month,Electronic check,Fiber optic,No,0,21,4413,,Fallbrook,California,New,High,4,Standard,Low Risk,High Risk,9,2,3,4,Not Churned,0.0,N/A
5697-GOMBF,28,35.9,973.65,Month-to-month,Electronic check,DSL,No,0,34,5444,,Julian,California,Mid,Medium,2,Standard,Low Risk,New Passives,7,3,2,2,Not Churned,0.0,N/A
2739-CACDQ,17,82.65,1470.05,Month-to-month,Credit card (automatic),Fiber optic,No,0,26,3754,,La Jolla,California,Mid,High,4,Standard,Low Risk,High Risk,9,2,3,4,Not Churned,0.0,N/A
9385-EHGDO,35,19.85,739.35,Two year,Mailed check,No,No,0,46,4177,,Lakeside,California,Mid,Low,1,Standard,Low Risk,Loyal Basics,5,3,1,1,Not Churned,0.0,N/A
9498-FIMXL,8,19.2,161.95,One year,Mailed check,No,No,0,40,5272,,Oceanside,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
2379-GYFLQ,46,94.9,4422.95,One year,Credit card (automatic),Fiber optic,No,0,50,5316,,Oceanside,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,4,5,Not Churned,0.0,N/A
2088-IEBAU,68,88.15,6148.45,Two year,Electronic check,DSL,No,0,46,5531,,Poway,California,Champion,Premium,9,High Value,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
7982-VCELR,36,94.8,3565.65,Month-to-month,Credit card (automatic),Fiber optic,No,0,22,2807,,Ramona,California,Mid,Premium,5,High Value,Low Risk,High Risk,12,3,4,5,Not Churned,0.0,N/A
6035-BXTTY,32,54.65,1830.1,Month-to-month,Bank transfer (automatic),DSL,No,0,56,4045,,Rancho Santa Fe,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Not Churned,0.0,N/A
6885-PKOAM,71,85.75,6223.8,Two year,Credit card (automatic),DSL,No,0,57,4487,,San Marcos,California,Champion,Premium,9,High Value,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
7520-HQWJU,66,67.45,4508.65,Month-to-month,Bank transfer (automatic),DSL,No,0,26,4172,,Santa Ysabel,California,Champion,High,6,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
9639-BUJXT,63,20.5,1328.15,One year,Mailed check,No,No,0,28,5997,,Santee,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
5924-SNGKP,41,20.25,865,One year,Credit card (automatic),No,No,0,25,3972,,Solana Beach,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
0021-IKXGC,1,72.1,72.1,Month-to-month,Electronic check,Fiber optic,No,0,50,4432,,San Marcos,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Not Churned,0.0,N/A
8966-SNIZF,70,19.45,1303.5,Two year,Bank transfer (automatic),No,No,0,57,5540,,Vista,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
6243-OZGFH,23,44.95,996.85,Month-to-month,Electronic check,DSL,No,0,65,3248,,Vista,California,Mid,Medium,3,Standard,Low Risk,New Passives,7,3,2,2,Not Churned,0.0,N/A
4654-DLAMQ,64,97.0,6430.9,One year,Bank transfer (automatic),Fiber optic,No,0,68,4053,,Warner Springs,California,Champion,Premium,6,High Value,Low Risk,Champions,14,5,4,5,Not Churned,0.0,N/A
0513-RBGPE,37,62.8,2278.75,Two year,Credit card (automatic),DSL,No,0,66,5229,,Rancho Santa Fe,California,Loyal,Medium,6,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
5160-UXJED,17,44.6,681.4,One year,Mailed check,DSL,No,0,67,2130,,San Diego,California,Mid,Medium,2,Standard,Low Risk,New Passives,6,2,2,2,Not Churned,0.0,N/A
4115-NZRKS,7,89.15,574.35,Month-to-month,Electronic check,Fiber optic,No,0,25,2415,,San Diego,California,New,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Not Churned,0.0,N/A
3351-NGXYI,16,54.1,889,Month-to-month,Electronic check,DSL,No,0,38,2276,,San Diego,California,Mid,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
8984-EYLLL,64,105.25,6823.4,Two year,Electronic check,Fiber optic,No,0,72,5682,,San Diego,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
9833-TGFHX,42,97.1,4016.75,One year,Electronic check,Fiber optic,No,0,71,2170,,San Diego,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,4,5,Not Churned,0.0,N/A
9294-TDIPC,5,20.2,83.75,Month-to-month,Mailed check,No,No,0,58,5169,,San Diego,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
5229-DTFYB,41,98.8,3959.15,Two year,Bank transfer (automatic),Fiber optic,No,0,69,5584,,San Diego,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,4,5,Not Churned,0.0,N/A
0104-PPXDV,58,50.3,2878.55,One year,Credit card (automatic),DSL,No,0,30,5232,,San Diego,California,Loyal,Medium,3,Standard,Low Risk,Loyal Basics,8,4,2,2,Not Churned,0.0,N/A
5176-LMJXE,47,20.55,945.7,Two year,Mailed check,No,No,0,53,5404,,San Diego,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
3583-KRKMD,18,75.9,1373.05,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,62,4668,,San Diego,California,Mid,High,3,Standard,Low Risk,High Risk,7,2,2,3,Not Churned,0.0,N/A
9069-LGEUL,23,59.95,1406,Month-to-month,Bank transfer (automatic),DSL,No,0,42,5379,,San Diego,California,Mid,Medium,4,Standard,Low Risk,High Risk,9,3,3,3,Not Churned,0.0,N/A
7302-ZHMHP,1,19.15,19.15,Month-to-month,Mailed check,No,No,0,51,2577,,Coronado,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
9571-EDEBV,71,98.65,6962.85,One year,Credit card (automatic),Fiber optic,No,0,28,5101,,San Diego,California,Champion,Premium,6,High Value,Low Risk,Champions,14,5,4,5,Not Churned,0.0,N/A
3520-FJGCV,72,112.6,8126.65,Two year,Credit card (automatic),Fiber optic,No,0,70,6486,,San Diego,California,Champion,Premium,9,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
6563-VRERX,33,20.6,690.25,One year,Mailed check,No,No,0,52,5212,,San Diego,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
6122-EFVKN,24,35.75,830.8,Two year,Mailed check,DSL,No,0,64,5531,,San Diego,California,Mid,Medium,3,Standard,Low Risk,New Passives,7,3,2,2,Not Churned,0.0,N/A
2805-EDJPQ,56,99.75,5608.4,One year,Credit card (automatic),Fiber optic,No,0,68,5926,,San Diego,California,Loyal,Premium,7,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
6862-CQUMB,37,96.1,3646.8,Month-to-month,Credit card (automatic),Fiber optic,No,0,75,2640,,San Diego,California,Loyal,Premium,5,High Value,Low Risk,Champions,12,3,4,5,Not Churned,0.0,N/A
7156-MXBJE,43,85.1,3662.25,One year,Credit card (automatic),DSL,No,0,5,2319,,San Diego,California,Loyal,Premium,8,High Value,Low Risk,Champions,13,4,5,4,Not Churned,0.0,N/A
6158-HDPXZ,1,25.35,25.35,Month-to-month,Mailed check,DSL,No,0,51,4193,,San Diego,California,New,Low,1,Standard,Low Risk,New Passives,4,1,1,2,Not Churned,0.0,N/A
2863-IMQDR,61,89.65,5308.7,Two year,Electronic check,DSL,No,0,48,6149,,San Diego,California,Champion,Premium,9,High Value,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
5686-CMAWK,17,86.75,1410.25,One year,Electronic check,Fiber optic,No,0,29,5863,,San Diego,California,Mid,Premium,5,Standard,Low Risk,High Risk,10,2,4,4,Not Churned,0.0,N/A
5651-CRHKQ,41,86.2,3339.05,One year,Bank transfer (automatic),Fiber optic,No,0,62,5325,,San Diego,California,Loyal,Premium,5,High Value,Low Risk,Champions,12,4,4,4,Not Churned,0.0,N/A
8204-YJCLA,72,64.8,4732.35,Two year,Bank transfer (automatic),DSL,No,0,68,4886,,San Ysidro,California,Champion,Medium,7,Standard,Low Risk,Champions,13,5,5,3,Not Churned,0.0,N/A
6583-SZVGP,48,108.1,5067.45,Two year,Bank transfer (automatic),Fiber optic,No,0,76,5994,,Indio,California,Loyal,Premium,7,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
1708-PBBOA,42,54.75,2348.45,One year,Electronic check,DSL,No,0,62,3179,,Banning,California,Loyal,Medium,6,Standard,Low Risk,Champions,10,4,4,2,Not Churned,0.0,N/A
8782-LKFPK,44,90.4,4063,Month-to-month,Mailed check,Fiber optic,No,0,63,4751,,Beaumont,California,Loyal,Premium,5,High Value,Low Risk,Champions,12,4,4,4,Not Churned,0.0,N/A
5522-JBWMO,1,44.0,44,Month-to-month,Electronic check,DSL,No,0,29,4020,,Blythe,California,New,Medium,2,Standard,Low Risk,New Passives,5,1,2,2,Not Churned,0.0,N/A
3597-MVHJT,27,95.6,2595.25,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,21,2026,,Brawley,California,Mid,Premium,5,High Value,Low Risk,High Risk,12,3,4,5,Not Churned,0.0,N/A
9774-NRNAU,27,84.8,2309.55,Month-to-month,Bank transfer (automatic),DSL,No,0,75,5352,,Cabazon,California,Mid,High,8,Standard,Low Risk,Champions,12,3,5,4,Not Churned,0.0,N/A
0224-RLWWD,2,44.3,89.3,Month-to-month,Electronic check,DSL,No,0,44,3805,,Calexico,California,New,Medium,2,Standard,Low Risk,New Passives,5,1,2,2,Not Churned,0.0,N/A
9967-ATRFS,19,19.9,367.55,Month-to-month,Mailed check,No,No,0,21,3245,,Calipatria,California,Mid,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
3951-NJCVI,42,95.05,3944.5,Month-to-month,Electronic check,Fiber optic,No,0,34,2677,,Cathedral City,California,Loyal,Premium,5,High Value,Low Risk,Champions,13,4,4,5,Not Churned,0.0,N/A
2977-CEBSX,66,90.05,5965.95,Two year,Credit card (automatic),DSL,No,0,74,5813,,Coachella,California,Champion,Premium,9,High Value,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
0177-PXBAT,33,109.9,3694.7,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,59,5655,,Desert Center,California,Mid,Premium,8,High Value,Low Risk,Champions,13,3,5,5,Not Churned,0.0,N/A
2519-ERQOJ,33,54.6,1803.7,Month-to-month,Electronic check,DSL,No,0,30,5322,,Desert Hot Springs,California,Mid,Medium,5,Standard,Low Risk,High Risk,9,3,4,2,Not Churned,0.0,N/A
5876-QMYLD,23,20.05,415.1,One year,Mailed check,No,No,0,9,3742,,Earp,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
2277-AXSDC,32,19.75,624.15,One year,Bank transfer (automatic),No,No,0,46,4691,,El Centro,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
9442-JTWDL,11,20.05,237.7,One year,Credit card (automatic),No,No,0,48,5355,,Heber,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
3067-SVMTC,68,55.9,3848.8,One year,Bank transfer (automatic),DSL,No,0,77,5160,,Imperial,California,Champion,Medium,4,Standard,Low Risk,Loyal Basics,10,5,3,2,Not Churned,0.0,N/A
5495-GPSRW,20,19.7,419.4,Two year,Mailed check,No,No,0,56,2120,,Joshua Tree,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
7606-BPHHN,72,19.8,1468.75,Two year,Credit card (automatic),No,No,0,9,5368,,La Quinta,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
4742-DRORA,60,95.4,5812,One year,Bank transfer (automatic),Fiber optic,No,0,46,4149,,Mecca,California,Loyal,Premium,6,High Value,Low Risk,Champions,14,5,4,5,Not Churned,0.0,N/A
0111-KLBQG,32,93.95,2861.45,Month-to-month,Mailed check,Fiber optic,No,0,62,2844,,Morongo Valley,California,Mid,Premium,5,High Value,Low Risk,High Risk,11,3,4,4,Not Churned,0.0,N/A
4163-NCJAK,46,24.45,1066.15,One year,Bank transfer (automatic),No,No,0,76,2438,,Palm Desert,California,Loyal,Low,2,Standard,Low Risk,Loyal Basics,7,4,2,1,Not Churned,0.0,N/A
5233-AOZUF,29,74.95,2149.05,Month-to-month,Electronic check,Fiber optic,No,0,80,3483,,Palm Springs,California,Mid,High,3,Standard,Low Risk,High Risk,8,3,2,3,Not Churned,0.0,N/A
5973-EJGDP,51,87.35,4473,Month-to-month,Electronic check,Fiber optic,No,0,28,4899,,Palm Springs,California,Loyal,Premium,6,High Value,Low Risk,Champions,12,4,4,4,Not Churned,0.0,N/A
1996-DBMUS,48,70.65,3545.05,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,71,5523,,Palo Verde,California,Loyal,High,2,Standard,Low Risk,Loyal Basics,9,4,2,3,Not Churned,0.0,N/A
7916-VCCPB,16,73.25,1195.75,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,22,3624,,Parker Dam,California,Mid,High,3,Standard,Low Risk,High Risk,7,2,2,3,Not Churned,0.0,N/A
4686-GEFRM,70,98.7,6858.9,Two year,Bank transfer (automatic),Fiber optic,No,0,57,5582,,Pioneertown,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
5249-QYHEX,40,24.8,1024.7,Two year,Mailed check,No,No,0,72,3021,,Rancho Mirage,California,Loyal,Low,2,Standard,Low Risk,Loyal Basics,7,4,2,1,Not Churned,0.0,N/A
2233-FAGXV,5,24.3,132.25,Month-to-month,Mailed check,No,No,0,20,3181,,Salton City,California,New,Low,2,Standard,Low Risk,New Passives,4,1,2,1,Not Churned,0.0,N/A
5605-IYGFG,7,69.85,515.45,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,51,5501,,Thousand Palms,California,New,High,2,Standard,Low Risk,High Risk,7,2,2,3,Not Churned,0.0,N/A
7663-ZTEGJ,29,100.55,2830.45,One year,Credit card (automatic),Fiber optic,No,0,77,3055,,Twentynine Palms,California,Mid,Premium,7,High Value,Low Risk,Champions,13,3,5,5,Not Churned,0.0,N/A
